Log Date and Time Tue, 31 Mar 2009 16:21:47
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '64.2', '62.8', '64.2', 'Mon, 30 Mar 2009 21:54:29', '733496.91284070781')
(2046, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:35:36', '733497.14973361627')
(2047, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:35:46', '733497.14984931750')
(2048, '63.5', '62.4', '63.5', 'Tue, 31 Mar 2009 03:35:56', '733497.14996501873')
(2049, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:06', '733497.15008072159')
(2050, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:16', '733497.15019660722')
(2051, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:26', '733497.15031230892')
(2052, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:36', '733497.15042801166')
(2053, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:46', '733497.15054371301')
(2054, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:36:56', '733497.15065959934')
(2055, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:06', '733497.15077530209')
(2056, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:16', '733497.15089100227')
(2057, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:26', '733497.15100670396')
(2058, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:36', '733497.15112259192')
(2059, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:46', '733497.15123829257')
(2060, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:37:56', '733497.15135399415')
(2061, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:06', '733497.15146969701')
(2062, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:16', '733497.15158558590')
(2063, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:26', '733497.15170128457')
(2064, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:36', '733497.15181698732')
(2065, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:46', '733497.15193268796')
(2066, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:38:56', '733497.15204857488')
(2067, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:06', '733497.15216427774')
(2068, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:16', '733497.15227997943')
(2069, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:26', '733497.15239567996')
(2070, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:36', '733497.15251156816')
(2071, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:46', '733497.15262726834')
(2072, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:39:57', '733497.15274315525')
(2073, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:07', '733497.15285885893')
(2074, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:17', '733497.15297474375')
(2075, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:27', '733497.15309044579')
(2076, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:37', '733497.15320633363')
(2077, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:47', '733497.15332203405')
(2078, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:40:57', '733497.15343792108')
(2079, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:07', '733497.15355362394')
(2080, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:17', '733497.15366950945')
(2081, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:27', '733497.15378521115')
(2082, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:37', '733497.15390109876')
(2083, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:47', '733497.15401679988')
(2084, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:41:57', '733497.15413268656')
(2085, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:07', '733497.15424838942')
(2086, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:17', '733497.15436427528')
(2087, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:27', '733497.15447997674')
(2088, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:37', '733497.15459586552')
(2089, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:47', '733497.15471156605')
(2090, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:42:57', '733497.15482745238')
(2091, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:07', '733497.15494315384')
(2092, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:17', '733497.15505904076')
(2093, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:27', '733497.15517474257')
(2094, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:37', '733497.15529062948')
(2095, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:47', '733497.15540633083')
(2096, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:43:57', '733497.15552221879')
(2097, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:07', '733497.15563791967')
(2098, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:17', '733497.15575380635')
(2099, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:27', '733497.15586950805')
(2100, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:37', '733497.15598539507')
(2101, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:47', '733497.15610109665')
(2102, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:44:57', '733497.15621698357')
(2103, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:07', '733497.15633268526')
(2104, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:17', '733497.15644857206')
(2105, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:27', '733497.15656427457')
(2106, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:37', '733497.15668016078')
(2107, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:47', '733497.15679586236')
(2108, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:45:57', '733497.15691174916')
(2109, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:07', '733497.15702745097')
(2110, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:17', '733497.15714333882')
(2111, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:27', '733497.15725903946')
(2112, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:37', '733497.15737492638')
(2113, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:47', '733497.15749062796')
(2114, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:46:57', '733497.15760651464')
(2115, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:07', '733497.15772221668')
(2116, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:17', '733497.15783810325')
(2117, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:27', '733497.15795380506')
(2118, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:37', '733497.15806969197')
(2119, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:47', '733497.15818539343')
(2120, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:47:57', '733497.15830128058')
(2121, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:48:07', '733497.15841698227')
(2122, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:48:17', '733497.15853286884')
(2123, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:48:27', '733497.15864857077')
(2124, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:48:37', '733497.15876445745')
(2125, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:48:47', '733497.15888015949')
(2126, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:48:57', '733497.15899604617')
(2127, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:07', '733497.15911174775')
(2128, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:17', '733497.15922763478')
(2129, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:27', '733497.15934333624')
(2130, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:37', '733497.15945922351')
(2131, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:47', '733497.15957492474')
(2132, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:49:57', '733497.15969081165')
(2133, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:07', '733497.15980651346')
(2134, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:17', '733497.15992240026')
(2135, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:27', '733497.16003810219')
(2136, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:37', '733497.16015398887')
(2137, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:47', '733497.16026969056')
(2138, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:50:57', '733497.16038557747')
(2139, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:51:07', '733497.16050127882')
(2140, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:51:17', '733497.16061716585')
(2141, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:51:27', '733497.16073286766')
(2142, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:51:37', '733497.16084875457')
(2143, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:51:47', '733497.16096445604')
(2144, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:51:57', '733497.16108034283')
(2145, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:07', '733497.16119604616')
(2146, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:17', '733497.16131193168')
(2147, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:27', '733497.16142763384')
(2148, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:37', '733497.16154352017')
(2149, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:47', '733497.16165922175')
(2150, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:52:57', '733497.16177510889')
(2151, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:07', '733497.16189081047')
(2152, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:17', '733497.16200669855')
(2153, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:27', '733497.16212239873')
(2154, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:37', '733497.16223828588')
(2155, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:47', '733497.16235398746')
(2156, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:53:57', '733497.16246987402')
(2157, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:54:07', '733497.16258557630')
(2158, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:54:17', '733497.16270146274')
(2159, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:54:27', '733497.16281716444')
(2160, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:54:37', '733497.16293309792')
(2161, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:54:47', '733497.16304875317')
(2162, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:54:57', '733497.16316463961')
(2163, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:55:07', '733497.16328034166')
(2164, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:55:17', '733497.16339627467')
(2165, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:55:27', '733497.16351193038')
(2166, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:55:37', '733497.16362781718')
(2167, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:55:47', '733497.16374351864')
(2168, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:55:57', '733497.16385945189')
(2169, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:56:07', '733497.16397510748')
(2170, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:56:17', '733497.16409099428')
(2171, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:56:27', '733497.16420669574')
(2172, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:56:37', '733497.16432262934')
(2173, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:56:47', '733497.16443828458')
(2174, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:56:57', '733497.16455417138')
(2175, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:57:07', '733497.16466987331')
(2176, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:57:17', '733497.16478580597')
(2177, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:57:27', '733497.16490150779')
(2178, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:57:37', '733497.16501734965')
(2179, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:57:47', '733497.16513305029')
(2180, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:57:57', '733497.16524898307')
(2181, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:58:07', '733497.16536468489')
(2182, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 03:58:17', '733497.16548052570')
(2183, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:58:27', '733497.16559622705')
(2184, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:58:37', '733497.16571216029')
(2185, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:58:47', '733497.16582786199')
(2186, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:58:57', '733497.16594370245')
(2187, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:59:07', '733497.16605940415')
(2188, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 03:59:17', '733497.16617533728')
(2189, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:59:27', '733497.16629103885')
(2190, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:59:37', '733497.16640687978')
(2191, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 03:59:47', '733497.16652262735')
(2192, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 03:59:57', '733497.16663851449')
(2193, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:00:07', '733497.16675421619')
(2194, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:00:17', '733497.16687005654')
(2195, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:00:27', '733497.16698580456')
(2196, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:00:37', '733497.16710169171')
(2197, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:00:47', '733497.16721739317')
(2198, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:00:57', '733497.16733323399')
(2199, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:01:07', '733497.16744898248')
(2200, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:01:17', '733497.16756486858')
(2201, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:01:27', '733497.16768057027')
(2202, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:01:37', '733497.16779641097')
(2203, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:01:47', '733497.16791215900')
(2204, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:01:57', '733497.16802804568')
(2205, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:02:07', '733497.16814374761')
(2206, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:02:17', '733497.16825958795')
(2207, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:02:27', '733497.16837533598')
(2208, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:02:37', '733497.16849122324')
(2209, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:02:47', '733497.16860692587')
(2210, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:02:57', '733497.16872276517')
(2211, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:03:07', '733497.16883851320')
(2212, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:03:17', '733497.16895439988')
(2213, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:03:27', '733497.16907010158')
(2214, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:03:37', '733497.16918594239')
(2215, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:03:47', '733497.16930169053')
(2216, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:03:57', '733497.16941757814')
(2217, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:04:07', '733497.16953327868')
(2218, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:04:17', '733497.16964911937')
(2219, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:04:27', '733497.16976486810')
(2220, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:04:37', '733497.16988075385')
(2221, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:04:47', '733497.16999645589')
(2222, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:04:57', '733497.17011229636')
(2223, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:05:07', '733497.17022804450')
(2224, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:05:17', '733497.17034393083')
(2225, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:05:27', '733497.17045963358')
(2226, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:05:37', '733497.17057552072')
(2227, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:05:47', '733497.17069122137')
(2228, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:05:57', '733497.17080710817')
(2229, '63.5', '62.1', '63.5', 'Tue, 31 Mar 2009 04:06:07', '733497.17092280998')
(2230, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:06:17', '733497.17103869759')
(2231, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:06:27', '733497.17115439847')
(2232, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:06:37', '733497.17127028562')
(2233, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:06:47', '733497.17138598720')
(2234, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:06:57', '733497.17150187399')
(2235, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:07:07', '733497.17161757557')
(2236, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:07:17', '733497.17173346248')
(2237, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:07:27', '733497.17184916430')
(2238, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:07:37', '733497.17196505121')
(2239, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:07:47', '733497.17208075279')
(2240, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:07:57', '733497.17219663970')
(2241, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:08:07', '733497.17231234163')
(2242, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:08:17', '733497.17242822831')
(2243, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:08:27', '733497.17254392977')
(2244, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:08:37', '733497.17265981680')
(2245, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:08:47', '733497.17277551861')
(2246, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:08:57', '733497.17289140541')
(2247, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:09:07', '733497.17300710711')
(2248, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:09:17', '733497.17312299390')
(2249, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:09:27', '733497.17323869548')
(2250, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:09:37', '733497.17335458251')
(2251, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:09:47', '733497.17347028386')
(2252, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:09:57', '733497.17358617065')
(2253, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:10:07', '733497.17370187247')
(2254, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:10:17', '733497.17381775985')
(2255, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:10:27', '733497.17393346108')
(2256, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:10:37', '733497.17404934857')
(2257, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:10:47', '733497.17416504933')
(2258, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:10:57', '733497.17428093648')
(2259, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:07', '733497.17439663829')
(2260, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:17', '733497.17451252497')
(2261, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:27', '733497.17462822678')
(2262, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:37', '733497.17474411358')
(2263, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:47', '733497.17485981516')
(2264, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:11:57', '733497.17497570219')
(2265, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:07', '733497.17509140365')
(2266, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:17', '733497.17520729068')
(2267, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:27', '733497.17532299261')
(2268, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:37', '733497.17543887929')
(2269, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:47', '733497.17555458099')
(2270, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:12:57', '733497.17567046790')
(2271, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:13:07', '733497.17578616948')
(2272, '63.3', '62.1', '63.3', 'Tue, 31 Mar 2009 04:13:17', '733497.17590205627')
(2273, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:13:27', '733497.17601775809')
(2274, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:13:37', '733497.17613364500')
(2275, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:13:47', '733497.17624934670')
(2276, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:13:57', '733497.17636523361')
(2277, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:14:07', '733497.17648093530')
(2278, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:14:17', '733497.17659682210')
(2279, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:14:27', '733497.17671252368')
(2280, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:14:37', '733497.17682841059')
(2281, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:14:47', '733497.17694411217')
(2282, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:14:57', '733497.17705999932')
(2283, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:07', '733497.17717570090')
(2284, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:17', '733497.17729158746')
(2285, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:27', '733497.17740728962')
(2286, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:38', '733497.17752317630')
(2287, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:47', '733497.17763887777')
(2288, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:15:58', '733497.17775476468')
(2289, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:08', '733497.17787046661')
(2290, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:18', '733497.17798635340')
(2291, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:28', '733497.17810205498')
(2292, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:38', '733497.17821794166')
(2293, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:48', '733497.17833364522')
(2294, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:16:58', '733497.17844953050')
(2295, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:08', '733497.17856523232')
(2296, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:18', '733497.17868111888')
(2297, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:28', '733497.17879682092')
(2298, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:38', '733497.17891270772')
(2299, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:48', '733497.17902840907')
(2300, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:17:58', '733497.17914429645')
(2301, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:18:08', '733497.17925999803')
(2302, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:18:18', '733497.17937588482')
(2303, '63.5', '61.9', '63.5', 'Tue, 31 Mar 2009 04:18:28', '733497.17949158722')
(2304, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:18:38', '733497.17960747331')
(2305, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:18:48', '733497.17972317513')
(2306, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:18:58', '733497.17983906181')
(2307, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:08', '733497.17995476350')
(2308, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:18', '733497.18007065030')
(2309, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:28', '733497.18018635199')
(2310, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:38', '733497.18030224007')
(2311, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:48', '733497.18041794049')
(2312, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:19:58', '733497.18053382728')
(2313, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:20:08', '733497.18064952944')
(2314, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:20:18', '733497.18076541577')
(2315, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:20:28', '733497.18088111770')
(2316, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:20:38', '733497.18099700473')
(2317, '63.3', '61.9', '63.3', 'Tue, 31 Mar 2009 04:20:48', '733497.18111270620')
