Log Date and Time Wed, 03 Dec 2008 14:28:11
Ambient Kiln Date Date2Num

(0, '58.77', '277.48', 'Tue, 02 Dec 2008 14:08:28', '733378.58922143898')
(3211, '59.90', '771.10', 'Tue, 02 Dec 2008 16:49:02', '733378.70071781857')
(3212, '59.90', '770.43', 'Tue, 02 Dec 2008 16:49:05', '733378.70075245202')
(3213, '59.90', '770.43', 'Tue, 02 Dec 2008 16:49:08', '733378.70078725764')
(3214, '59.90', '769.77', 'Tue, 02 Dec 2008 16:49:11', '733378.70082189131')
(3215, '59.90', '770.43', 'Tue, 02 Dec 2008 16:49:14', '733378.70085669705')
(3216, '59.90', '771.10', 'Tue, 02 Dec 2008 16:49:17', '733378.70089133026')
(3217, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:20', '733378.70092613599')
(3218, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:23', '733378.70096075803')
(3219, '59.90', '771.10', 'Tue, 02 Dec 2008 16:49:26', '733378.70099557517')
(3220, '59.90', '771.10', 'Tue, 02 Dec 2008 16:49:29', '733378.70103019720')
(3221, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:32', '733378.70106501377')
(3222, '60.12', '772.65', 'Tue, 02 Dec 2008 16:49:35', '733378.70109963568')
(3223, '59.90', '773.10', 'Tue, 02 Dec 2008 16:49:38', '733378.70113445283')
(3224, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:41', '733378.70116907475')
(3225, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:44', '733378.70120389224')
(3226, '59.90', '771.76', 'Tue, 02 Dec 2008 16:49:47', '733378.70123851404')
(3227, '59.90', '773.10', 'Tue, 02 Dec 2008 16:49:50', '733378.70127333119')
(3228, '59.90', '773.76', 'Tue, 02 Dec 2008 16:49:53', '733378.70130795299')
(3229, '59.90', '774.43', 'Tue, 02 Dec 2008 16:49:56', '733378.70134277036')
(3230, '59.90', '773.76', 'Tue, 02 Dec 2008 16:49:59', '733378.70137739240')
(3231, '59.90', '772.43', 'Tue, 02 Dec 2008 16:50:02', '733378.70141220943')
(3232, '60.12', '772.65', 'Tue, 02 Dec 2008 16:50:05', '733378.70144683134')
(3233, '59.90', '772.43', 'Tue, 02 Dec 2008 16:50:08', '733378.70148164849')
(3234, '59.90', '773.76', 'Tue, 02 Dec 2008 16:50:11', '733378.70151645574')
(3235, '59.90', '774.43', 'Tue, 02 Dec 2008 16:50:14', '733378.70155107637')
(3236, '59.90', '775.09', 'Tue, 02 Dec 2008 16:50:17', '733378.70158589422')
(3237, '59.90', '774.43', 'Tue, 02 Dec 2008 16:50:20', '733378.70162051485')
(3238, '59.90', '773.76', 'Tue, 02 Dec 2008 16:50:23', '733378.70165533351')
(3239, '59.90', '774.43', 'Tue, 02 Dec 2008 16:50:26', '733378.70168995403')
(3240, '59.90', '775.09', 'Tue, 02 Dec 2008 16:50:29', '733378.70172477257')
(3241, '59.90', '776.43', 'Tue, 02 Dec 2008 16:50:32', '733378.70175939309')
(3242, '59.90', '776.43', 'Tue, 02 Dec 2008 16:50:35', '733378.70179421164')
(3243, '59.90', '775.09', 'Tue, 02 Dec 2008 16:50:38', '733378.70182883227')
(3244, '60.12', '774.64', 'Tue, 02 Dec 2008 16:50:41', '733378.70186365081')
(3245, '59.90', '774.43', 'Tue, 02 Dec 2008 16:50:44', '733378.70189827180')
(3246, '59.90', '776.43', 'Tue, 02 Dec 2008 16:50:47', '733378.70193308999')
(3247, '59.90', '777.09', 'Tue, 02 Dec 2008 16:50:50', '733378.70196771063')
(3248, '59.90', '776.43', 'Tue, 02 Dec 2008 16:50:53', '733378.70200252917')
(3249, '59.90', '775.76', 'Tue, 02 Dec 2008 16:50:56', '733378.70203714981')
(3250, '59.90', '775.76', 'Tue, 02 Dec 2008 16:50:59', '733378.70207196847')
(3251, '60.12', '777.31', 'Tue, 02 Dec 2008 16:51:02', '733378.70210658829')
(3252, '59.90', '777.76', 'Tue, 02 Dec 2008 16:51:05', '733378.70214140706')
(3253, '59.90', '777.76', 'Tue, 02 Dec 2008 16:51:08', '733378.70217602758')
(3254, '59.90', '777.09', 'Tue, 02 Dec 2008 16:51:11', '733378.70221084612')
(3255, '59.90', '776.43', 'Tue, 02 Dec 2008 16:51:14', '733378.70224546676')
(3256, '59.90', '777.09', 'Tue, 02 Dec 2008 16:51:17', '733378.70228027378')
(3257, '59.90', '776.43', 'Tue, 02 Dec 2008 16:51:20', '733378.70231490582')
(3258, '60.12', '777.97', 'Tue, 02 Dec 2008 16:51:23', '733378.70234971284')
(3259, '59.90', '779.09', 'Tue, 02 Dec 2008 16:51:26', '733378.70238434500')
(3260, '59.90', '779.09', 'Tue, 02 Dec 2008 16:51:29', '733378.70241915190')
(3261, '59.90', '777.76', 'Tue, 02 Dec 2008 16:51:32', '733378.70245378418')
(3262, '60.12', '777.97', 'Tue, 02 Dec 2008 16:51:35', '733378.70248859096')
(3263, '60.12', '778.64', 'Tue, 02 Dec 2008 16:51:38', '733378.70252322324')
(3264, '59.90', '779.09', 'Tue, 02 Dec 2008 16:51:41', '733378.70255803014')
(3265, '59.90', '778.42', 'Tue, 02 Dec 2008 16:51:44', '733378.70259284775')
(3266, '60.12', '778.64', 'Tue, 02 Dec 2008 16:51:47', '733378.70262746920')
(3267, '60.12', '779.31', 'Tue, 02 Dec 2008 16:51:50', '733378.70266228623')
(3268, '59.90', '779.76', 'Tue, 02 Dec 2008 16:51:53', '733378.70269690803')
(3269, '59.90', '779.76', 'Tue, 02 Dec 2008 16:51:56', '733378.70273172529')
(3270, '59.90', '779.09', 'Tue, 02 Dec 2008 16:51:59', '733378.70276634733')
(3271, '59.90', '779.76', 'Tue, 02 Dec 2008 16:52:02', '733378.70280116482')
(3272, '59.90', '781.09', 'Tue, 02 Dec 2008 16:52:05', '733378.70283578639')
(3273, '59.90', '781.09', 'Tue, 02 Dec 2008 16:52:08', '733378.70287060353')
(3274, '60.12', '780.64', 'Tue, 02 Dec 2008 16:52:11', '733378.70290522545')
(3275, '59.90', '779.76', 'Tue, 02 Dec 2008 16:52:14', '733378.70294004283')
(3276, '59.90', '781.09', 'Tue, 02 Dec 2008 16:52:17', '733378.70297466475')
(3277, '59.90', '780.42', 'Tue, 02 Dec 2008 16:52:20', '733378.70300947025')
(3278, '59.90', '781.75', 'Tue, 02 Dec 2008 16:52:23', '733378.70304410369')
(3279, '59.90', '781.75', 'Tue, 02 Dec 2008 16:52:26', '733378.70307890943')
(3280, '59.90', '780.42', 'Tue, 02 Dec 2008 16:52:29', '733378.70311354322')
(3281, '59.90', '781.09', 'Tue, 02 Dec 2008 16:52:32', '733378.70314834884')
(3282, '59.90', '782.42', 'Tue, 02 Dec 2008 16:52:35', '733378.70318298170')
(3283, '59.90', '783.09', 'Tue, 02 Dec 2008 16:52:38', '733378.70321778767')
(3284, '60.12', '782.62', 'Tue, 02 Dec 2008 16:52:41', '733378.70325242076')
(3285, '59.90', '781.09', 'Tue, 02 Dec 2008 16:52:44', '733378.70328722650')
(3286, '60.12', '781.97', 'Tue, 02 Dec 2008 16:52:47', '733378.70332185982')
(3287, '60.12', '783.30', 'Tue, 02 Dec 2008 16:52:50', '733378.70335666556')
(3288, '60.12', '783.95', 'Tue, 02 Dec 2008 16:52:53', '733378.70339129900')
(3289, '59.90', '782.42', 'Tue, 02 Dec 2008 16:52:56', '733378.70342610474')
(3290, '59.90', '782.42', 'Tue, 02 Dec 2008 16:52:59', '733378.70346073818')
(3291, '60.12', '783.30', 'Tue, 02 Dec 2008 16:53:02', '733378.70349554368')
(3292, '60.12', '784.62', 'Tue, 02 Dec 2008 16:53:05', '733378.70353017736')
(3293, '60.12', '783.30', 'Tue, 02 Dec 2008 16:53:08', '733378.70356498286')
(3294, '59.90', '782.42', 'Tue, 02 Dec 2008 16:53:11', '733378.70359961642')
(3295, '60.12', '783.30', 'Tue, 02 Dec 2008 16:53:14', '733378.70363442227')
(3296, '60.12', '783.95', 'Tue, 02 Dec 2008 16:53:17', '733378.70366924070')
(3297, '59.90', '785.08', 'Tue, 02 Dec 2008 16:53:20', '733378.70370386087')
(3298, '60.12', '785.28', 'Tue, 02 Dec 2008 16:53:23', '733378.70373867976')
(3299, '60.12', '783.95', 'Tue, 02 Dec 2008 16:53:26', '733378.70377329981')
(3300, '60.12', '783.95', 'Tue, 02 Dec 2008 16:53:29', '733378.70380810695')
(3301, '60.12', '783.95', 'Tue, 02 Dec 2008 16:53:32', '733378.70384273911')
(3302, '60.12', '785.28', 'Tue, 02 Dec 2008 16:53:35', '733378.70387754613')
(3303, '60.12', '785.95', 'Tue, 02 Dec 2008 16:53:38', '733378.70391217805')
(3304, '59.90', '784.42', 'Tue, 02 Dec 2008 16:53:41', '733378.70394698519')
(3305, '60.12', '784.62', 'Tue, 02 Dec 2008 16:53:44', '733378.70398161747')
(3306, '59.90', '785.75', 'Tue, 02 Dec 2008 16:53:47', '733378.70401642425')
(3307, '60.12', '786.61', 'Tue, 02 Dec 2008 16:53:50', '733378.70405105641')
(3308, '60.12', '785.95', 'Tue, 02 Dec 2008 16:53:53', '733378.70408586343')
(3309, '59.90', '785.08', 'Tue, 02 Dec 2008 16:53:56', '733378.70412049559')
(3310, '59.90', '785.75', 'Tue, 02 Dec 2008 16:53:59', '733378.70415530272')
(3311, '60.12', '787.28', 'Tue, 02 Dec 2008 16:54:02', '733378.70418993477')
(3312, '60.12', '787.28', 'Tue, 02 Dec 2008 16:54:05', '733378.70422474190')
(3313, '59.90', '785.75', 'Tue, 02 Dec 2008 16:54:08', '733378.70425937395')
(3314, '60.12', '786.61', 'Tue, 02 Dec 2008 16:54:11', '733378.70429418038')
(3315, '60.12', '787.95', 'Tue, 02 Dec 2008 16:54:14', '733378.70432881289')
(3316, '59.90', '787.75', 'Tue, 02 Dec 2008 16:54:17', '733378.70436361968')
(3317, '59.90', '786.42', 'Tue, 02 Dec 2008 16:54:20', '733378.70439825160')
(3318, '60.12', '787.28', 'Tue, 02 Dec 2008 16:54:23', '733378.70443305862')
(3319, '60.12', '788.61', 'Tue, 02 Dec 2008 16:54:26', '733378.70446769078')
(3320, '60.12', '787.95', 'Tue, 02 Dec 2008 16:54:29', '733378.70450249803')
(3321, '60.12', '787.28', 'Tue, 02 Dec 2008 16:54:32', '733378.70453712984')
(3322, '59.90', '787.75', 'Tue, 02 Dec 2008 16:54:35', '733378.70457193709')
(3323, '60.12', '789.94', 'Tue, 02 Dec 2008 16:54:38', '733378.70460655750')
(3324, '59.90', '789.08', 'Tue, 02 Dec 2008 16:54:41', '733378.70464137616')
(3325, '59.90', '788.41', 'Tue, 02 Dec 2008 16:54:44', '733378.70467599679')
(3326, '60.12', '787.95', 'Tue, 02 Dec 2008 16:54:47', '733378.70471081533')
(3327, '59.90', '789.08', 'Tue, 02 Dec 2008 16:54:50', '733378.70474543585')
(3328, '60.12', '789.94', 'Tue, 02 Dec 2008 16:54:53', '733378.70478025451')
(3329, '60.12', '789.28', 'Tue, 02 Dec 2008 16:54:56', '733378.70481506013')
(3330, '60.12', '789.28', 'Tue, 02 Dec 2008 16:54:59', '733378.70484969323')
(3331, '60.12', '790.61', 'Tue, 02 Dec 2008 16:55:02', '733378.70488449873')
(3332, '60.12', '790.61', 'Tue, 02 Dec 2008 16:55:05', '733378.70491913217')
(3333, '60.12', '789.28', 'Tue, 02 Dec 2008 16:55:08', '733378.70495393779')
(3334, '60.12', '789.28', 'Tue, 02 Dec 2008 16:55:11', '733378.70498857182')
(3335, '60.12', '791.28', 'Tue, 02 Dec 2008 16:55:14', '733378.70502337720')
(3336, '60.12', '791.28', 'Tue, 02 Dec 2008 16:55:17', '733378.70505801041')
(3337, '60.12', '789.94', 'Tue, 02 Dec 2008 16:55:20', '733378.70509281615')
(3338, '60.12', '789.94', 'Tue, 02 Dec 2008 16:55:23', '733378.70512744947')
(3339, '59.90', '791.08', 'Tue, 02 Dec 2008 16:55:26', '733378.70516225521')
(3340, '59.90', '792.39', 'Tue, 02 Dec 2008 16:55:29', '733378.70519688888')
(3341, '59.90', '790.39', 'Tue, 02 Dec 2008 16:55:32', '733378.70523169427')
(3342, '60.12', '789.94', 'Tue, 02 Dec 2008 16:55:35', '733378.70526632783')
(3343, '60.12', '791.28', 'Tue, 02 Dec 2008 16:55:38', '733378.70530113345')
(3344, '59.90', '792.39', 'Tue, 02 Dec 2008 16:55:41', '733378.70533575548')
(3345, '60.12', '792.61', 'Tue, 02 Dec 2008 16:55:44', '733378.70537057263')
(3346, '60.12', '792.61', 'Tue, 02 Dec 2008 16:55:47', '733378.70540519455')
(3347, '60.12', '791.94', 'Tue, 02 Dec 2008 16:55:50', '733378.70544001146')
(3348, '60.12', '790.61', 'Tue, 02 Dec 2008 16:55:53', '733378.70547463326')
(3349, '60.12', '791.94', 'Tue, 02 Dec 2008 16:55:56', '733378.70550945040')
(3350, '60.12', '793.27', 'Tue, 02 Dec 2008 16:55:59', '733378.70554407244')
(3351, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:02', '733378.70557888981')
(3352, '60.12', '792.61', 'Tue, 02 Dec 2008 16:56:05', '733378.70561351150')
(3353, '60.12', '792.61', 'Tue, 02 Dec 2008 16:56:08', '733378.70564832888')
(3354, '60.12', '792.61', 'Tue, 02 Dec 2008 16:56:11', '733378.70568295068')
(3355, '60.12', '793.27', 'Tue, 02 Dec 2008 16:56:14', '733378.70571776817')
(3356, '60.12', '794.61', 'Tue, 02 Dec 2008 16:56:17', '733378.70575238985')
(3357, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:20', '733378.70578720712')
(3358, '59.90', '793.06', 'Tue, 02 Dec 2008 16:56:23', '733378.70582201402')
(3359, '60.12', '792.61', 'Tue, 02 Dec 2008 16:56:26', '733378.70585664641')
(3360, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:29', '733378.70589145308')
(3361, '60.12', '795.25', 'Tue, 02 Dec 2008 16:56:32', '733378.70592608536')
(3362, '60.12', '795.92', 'Tue, 02 Dec 2008 16:56:35', '733378.70596089202')
(3363, '60.12', '794.61', 'Tue, 02 Dec 2008 16:56:38', '733378.70599551254')
(3364, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:41', '733378.70603033109')
(3365, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:44', '733378.70606495172')
(3366, '60.12', '793.94', 'Tue, 02 Dec 2008 16:56:47', '733378.70609977050')
(3367, '60.12', '796.59', 'Tue, 02 Dec 2008 16:56:50', '733378.70613439078')
(3368, '60.12', '795.92', 'Tue, 02 Dec 2008 16:56:53', '733378.70616920933')
(3369, '60.12', '796.59', 'Tue, 02 Dec 2008 16:56:56', '733378.70620382985')
(3370, '59.90', '795.72', 'Tue, 02 Dec 2008 16:56:59', '733378.70623864874')
(3371, '59.90', '795.06', 'Tue, 02 Dec 2008 16:57:02', '733378.70627326914')
(3372, '60.12', '794.61', 'Tue, 02 Dec 2008 16:57:05', '733378.70630808757')
(3373, '60.12', '795.25', 'Tue, 02 Dec 2008 16:57:08', '733378.70634270809')
(3374, '60.12', '796.59', 'Tue, 02 Dec 2008 16:57:11', '733378.70637752686')
(3375, '60.12', '797.25', 'Tue, 02 Dec 2008 16:57:14', '733378.70641214703')
(3376, '60.12', '796.59', 'Tue, 02 Dec 2008 16:57:17', '733378.70644696592')
(3377, '60.12', '795.92', 'Tue, 02 Dec 2008 16:57:20', '733378.70648158598')
(3378, '60.12', '795.92', 'Tue, 02 Dec 2008 16:57:23', '733378.70651640464')
(3379, '60.12', '796.59', 'Tue, 02 Dec 2008 16:57:26', '733378.70655102516')
(3380, '60.12', '797.25', 'Tue, 02 Dec 2008 16:57:29', '733378.70658583217')
(3381, '60.12', '798.58', 'Tue, 02 Dec 2008 16:57:32', '733378.70662046422')
(3382, '60.12', '798.58', 'Tue, 02 Dec 2008 16:57:35', '733378.70665527135')
(3383, '60.12', '797.25', 'Tue, 02 Dec 2008 16:57:38', '733378.70668990340')
(3384, '60.12', '796.59', 'Tue, 02 Dec 2008 16:57:41', '733378.70672471041')
(3385, '60.12', '797.25', 'Tue, 02 Dec 2008 16:57:44', '733378.70675934281')
(3386, '60.12', '797.92', 'Tue, 02 Dec 2008 16:57:47', '733378.70679414959')
(3387, '60.12', '799.25', 'Tue, 02 Dec 2008 16:57:50', '733378.70682878175')
(3388, '60.12', '799.25', 'Tue, 02 Dec 2008 16:57:53', '733378.70686358865')
(3389, '60.12', '799.92', 'Tue, 02 Dec 2008 16:57:56', '733378.70689840615')
(3390, '60.12', '797.92', 'Tue, 02 Dec 2008 16:57:59', '733378.70693302760')
(3391, '60.12', '799.25', 'Tue, 02 Dec 2008 16:58:02', '733378.70696784533')
(3392, '60.12', '797.92', 'Tue, 02 Dec 2008 16:58:05', '733378.70700246631')
(3393, '60.12', '798.58', 'Tue, 02 Dec 2008 16:58:08', '733378.70703728404')
(3394, '60.12', '799.92', 'Tue, 02 Dec 2008 16:58:11', '733378.70707190561')
(3395, '60.12', '800.58', 'Tue, 02 Dec 2008 16:58:14', '733378.70710672310')
(3396, '60.12', '799.92', 'Tue, 02 Dec 2008 16:58:17', '733378.70714134478')
(3397, '60.12', '798.58', 'Tue, 02 Dec 2008 16:58:20', '733378.70717616216')
(3398, '60.12', '799.25', 'Tue, 02 Dec 2008 16:58:23', '733378.70721078408')
(3399, '60.12', '800.58', 'Tue, 02 Dec 2008 16:58:26', '733378.70724558958')
(3400, '60.12', '801.91', 'Tue, 02 Dec 2008 16:58:29', '733378.70728022314')
(3401, '60.12', '800.58', 'Tue, 02 Dec 2008 16:58:32', '733378.70731502888')
(3402, '60.12', '799.92', 'Tue, 02 Dec 2008 16:58:35', '733378.70734966220')
(3403, '60.12', '799.25', 'Tue, 02 Dec 2008 16:58:38', '733378.70738446794')
(3404, '60.12', '801.25', 'Tue, 02 Dec 2008 16:58:41', '733378.70741910127')
(3405, '60.12', '801.91', 'Tue, 02 Dec 2008 16:58:44', '733378.70745390747')
(3406, '60.12', '801.91', 'Tue, 02 Dec 2008 16:58:47', '733378.70748854056')
(3407, '60.12', '801.25', 'Tue, 02 Dec 2008 16:58:50', '733378.70752334630')
(3408, '60.12', '800.58', 'Tue, 02 Dec 2008 16:58:53', '733378.70755797927')
(3409, '60.12', '800.58', 'Tue, 02 Dec 2008 16:58:56', '733378.70759278489')
(3410, '60.12', '801.91', 'Tue, 02 Dec 2008 16:58:59', '733378.70762741833')
(3411, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:02', '733378.70766222395')
(3412, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:05', '733378.70769685728')
(3413, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:08', '733378.70773166313')
(3414, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:11', '733378.70776629669')
(3415, '60.12', '802.58', 'Tue, 02 Dec 2008 16:59:14', '733378.70780110243')
(3416, '60.12', '801.91', 'Tue, 02 Dec 2008 16:59:17', '733378.70783573564')
(3417, '60.12', '801.91', 'Tue, 02 Dec 2008 16:59:20', '733378.70787054149')
(3418, '60.12', '802.58', 'Tue, 02 Dec 2008 16:59:23', '733378.70790517482')
(3419, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:26', '733378.70793998055')
(3420, '60.12', '803.89', 'Tue, 02 Dec 2008 16:59:29', '733378.70797478780')
(3421, '60.12', '804.56', 'Tue, 02 Dec 2008 16:59:32', '733378.70800941985')
(3422, '60.12', '804.56', 'Tue, 02 Dec 2008 16:59:35', '733378.70804422675')
(3423, '60.12', '804.56', 'Tue, 02 Dec 2008 16:59:38', '733378.70807885844')
(3424, '60.12', '803.89', 'Tue, 02 Dec 2008 16:59:41', '733378.70811366546')
(3425, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:44', '733378.70814829774')
(3426, '60.12', '803.23', 'Tue, 02 Dec 2008 16:59:47', '733378.70818310452')
(3427, '60.12', '803.89', 'Tue, 02 Dec 2008 16:59:50', '733378.70821773657')
(3428, '60.12', '803.89', 'Tue, 02 Dec 2008 16:59:53', '733378.70825254370')
(3429, '60.12', '804.56', 'Tue, 02 Dec 2008 16:59:56', '733378.70828717586')
(3430, '60.12', '805.23', 'Tue, 02 Dec 2008 16:59:59', '733378.70832198299')
(3431, '60.12', '805.23', 'Tue, 02 Dec 2008 17:00:02', '733378.70835661481')
(3432, '60.12', '805.89', 'Tue, 02 Dec 2008 17:00:05', '733378.70839142182')
(3433, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:08', '733378.70842605410')
(3434, '60.12', '805.89', 'Tue, 02 Dec 2008 17:00:11', '733378.70846086112')
(3435, '60.12', '805.23', 'Tue, 02 Dec 2008 17:00:14', '733378.70849549340')
(3436, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:17', '733378.70853030030')
(3437, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:20', '733378.70856493246')
(3438, '60.12', '805.89', 'Tue, 02 Dec 2008 17:00:23', '733378.70859973901')
(3439, '60.12', '805.89', 'Tue, 02 Dec 2008 17:00:26', '733378.70863437152')
(3440, '60.12', '805.23', 'Tue, 02 Dec 2008 17:00:29', '733378.70866917819')
(3441, '60.12', '805.89', 'Tue, 02 Dec 2008 17:00:32', '733378.70870381012')
(3442, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:35', '733378.70873861713')
(3443, '60.12', '807.22', 'Tue, 02 Dec 2008 17:00:38', '733378.70877323742')
(3444, '60.12', '807.22', 'Tue, 02 Dec 2008 17:00:41', '733378.70880805631')
(3445, '60.12', '807.89', 'Tue, 02 Dec 2008 17:00:44', '733378.70884267706')
(3446, '60.12', '807.89', 'Tue, 02 Dec 2008 17:00:47', '733378.70887749549')
(3447, '60.12', '807.22', 'Tue, 02 Dec 2008 17:00:50', '733378.70891211589')
(3448, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:53', '733378.70894693467')
(3449, '60.12', '806.56', 'Tue, 02 Dec 2008 17:00:56', '733378.70898155519')
(3450, '60.12', '807.89', 'Tue, 02 Dec 2008 17:00:59', '733378.70901637385')
(3451, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:02', '733378.70905099413')
(3452, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:05', '733378.70908581291')
(3453, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:08', '733378.70912061830')
(3454, '59.90', '808.34', 'Tue, 02 Dec 2008 17:01:11', '733378.70915525255')
(3455, '60.12', '807.89', 'Tue, 02 Dec 2008 17:01:14', '733378.70919005747')
(3456, '60.12', '807.89', 'Tue, 02 Dec 2008 17:01:17', '733378.70922469068')
(3457, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:20', '733378.70925949642')
(3458, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:23', '733378.70929412975')
(3459, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:26', '733378.70932893548')
(3460, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:29', '733378.70936356904')
(3461, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:32', '733378.70939837454')
(3462, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:35', '733378.70943300810')
(3463, '60.12', '809.20', 'Tue, 02 Dec 2008 17:01:38', '733378.70946781372')
(3464, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:41', '733378.70950244740')
(3465, '60.12', '811.20', 'Tue, 02 Dec 2008 17:01:44', '733378.70953725313')
(3466, '60.12', '811.20', 'Tue, 02 Dec 2008 17:01:47', '733378.70957187482')
(3467, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:50', '733378.70960669208')
(3468, '60.12', '809.87', 'Tue, 02 Dec 2008 17:01:53', '733378.70964131423')
(3469, '60.12', '810.54', 'Tue, 02 Dec 2008 17:01:56', '733378.70967613126')
(3470, '60.12', '811.87', 'Tue, 02 Dec 2008 17:01:59', '733378.70971075317')
(3471, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:02', '733378.70974556985')
(3472, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:05', '733378.70978019235')
(3473, '60.12', '811.20', 'Tue, 02 Dec 2008 17:02:08', '733378.70981500903')
(3474, '60.12', '810.54', 'Tue, 02 Dec 2008 17:02:11', '733378.70984963095')
(3475, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:14', '733378.70988444833')
(3476, '60.12', '812.53', 'Tue, 02 Dec 2008 17:02:17', '733378.70991907013')
(3477, '60.12', '813.20', 'Tue, 02 Dec 2008 17:02:20', '733378.70995388727')
(3478, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:23', '733378.70998851000')
(3479, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:26', '733378.71002332645')
(3480, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:29', '733378.71005794837')
(3481, '60.12', '813.20', 'Tue, 02 Dec 2008 17:02:32', '733378.71009276551')
(3482, '60.12', '813.85', 'Tue, 02 Dec 2008 17:02:35', '733378.71012738755')
(3483, '60.12', '814.51', 'Tue, 02 Dec 2008 17:02:38', '733378.71016220481')
(3484, '60.12', '813.85', 'Tue, 02 Dec 2008 17:02:41', '733378.71019701194')
(3485, '60.12', '812.53', 'Tue, 02 Dec 2008 17:02:44', '733378.71023164410')
(3486, '60.12', '811.87', 'Tue, 02 Dec 2008 17:02:47', '733378.71026645054')
(3487, '60.12', '813.20', 'Tue, 02 Dec 2008 17:02:50', '733378.71030108246')
(3488, '60.12', '814.51', 'Tue, 02 Dec 2008 17:02:53', '733378.71033588971')
(3489, '60.12', '814.51', 'Tue, 02 Dec 2008 17:02:56', '733378.71037052164')
(3490, '60.12', '813.85', 'Tue, 02 Dec 2008 17:02:59', '733378.71040532866')
(3491, '60.12', '813.20', 'Tue, 02 Dec 2008 17:03:02', '733378.71043996071')
(3492, '60.12', '813.85', 'Tue, 02 Dec 2008 17:03:05', '733378.71047476796')
(3493, '60.12', '814.51', 'Tue, 02 Dec 2008 17:03:08', '733378.71050938836')
