Log Date and Time Sat, 11 Apr 2009 09:18:50
Fields:Ambient KilnFront KilnBack Date Date2Num

(0, '32.0', '570.4', '32.0', 'Fri, 10 Apr 2009 10:21:46', '733507.43178818526')
(881, '32.0', '1997.2', '32.0', 'Fri, 10 Apr 2009 17:42:16', '733507.73769212211')
(882, '32.0', '1995.7', '32.0', 'Fri, 10 Apr 2009 17:42:46', '733507.73803948320')
(883, '32.0', '1995.7', '32.0', 'Fri, 10 Apr 2009 17:43:16', '733507.73838670563')
(884, '32.0', '1996.5', '32.0', 'Fri, 10 Apr 2009 17:43:46', '733507.73873388139')
(885, '32.0', '1998.0', '32.0', 'Fri, 10 Apr 2009 17:44:16', '733507.73908105725')
(886, '32.0', '2004.1', '32.0', 'Fri, 10 Apr 2009 17:44:46', '733507.73942827957')
(887, '32.0', '2003.4', '32.0', 'Fri, 10 Apr 2009 17:45:16', '733507.73977545556')
(888, '32.0', '2004.1', '32.0', 'Fri, 10 Apr 2009 17:45:46', '733507.74012286484')
(889, '32.0', '2006.4', '32.0', 'Fri, 10 Apr 2009 17:46:16', '733507.74047003896')
(890, '32.0', '2007.1', '32.0', 'Fri, 10 Apr 2009 17:46:46', '733507.74081721494')
(891, '32.0', '2006.4', '32.0', 'Fri, 10 Apr 2009 17:47:16', '733507.74116443691')
(892, '32.0', '2009.3', '32.0', 'Fri, 10 Apr 2009 17:47:46', '733507.74151161278')
(893, '32.0', '2012.5', '32.0', 'Fri, 10 Apr 2009 17:48:16', '733507.74185878877')
(894, '32.0', '2010.1', '32.0', 'Fri, 10 Apr 2009 17:48:46', '733507.74220601108')
(895, '32.0', '2015.5', '32.0', 'Fri, 10 Apr 2009 17:49:16', '733507.74255337205')
(896, '32.0', '2013.3', '32.0', 'Fri, 10 Apr 2009 17:49:46', '733507.74290054804')
(897, '32.0', '2016.3', '32.0', 'Fri, 10 Apr 2009 17:50:16', '733507.74324777036')
(898, '32.0', '2017.0', '32.0', 'Fri, 10 Apr 2009 17:50:46', '733507.74359494622')
(899, '32.0', '2017.0', '32.0', 'Fri, 10 Apr 2009 17:51:16', '733507.74394212209')
(900, '32.0', '2020.7', '32.0', 'Fri, 10 Apr 2009 17:51:46', '733507.74428934441')
(901, '32.0', '2024.5', '32.0', 'Fri, 10 Apr 2009 17:52:16', '733507.74463670538')
(902, '32.0', '2022.2', '32.0', 'Fri, 10 Apr 2009 17:52:46', '733507.74498388136')
(903, '32.0', '2025.4', '32.0', 'Fri, 10 Apr 2009 17:53:16', '733507.74533110368')
(904, '32.0', '2024.0', '32.0', 'Fri, 10 Apr 2009 17:53:46', '733507.74567827955')
(905, '32.0', '2025.4', '32.0', 'Fri, 10 Apr 2009 17:54:16', '733507.74602545542')
(906, '32.0', '2031.4', '32.0', 'Fri, 10 Apr 2009 17:54:46', '733507.74637267797')
(907, '32.0', '2028.4', '32.0', 'Fri, 10 Apr 2009 17:55:16', '733507.74672003894')
(908, '32.0', '2032.4', '32.0', 'Fri, 10 Apr 2009 17:55:46', '733507.74706721492')
(909, '32.0', '2031.4', '32.0', 'Fri, 10 Apr 2009 17:56:16', '733507.74741443712')
(910, '32.0', '2035.4', '32.0', 'Fri, 10 Apr 2009 17:56:46', '733507.74776161311')
(911, '32.0', '2037.6', '32.0', 'Fri, 10 Apr 2009 17:57:16', '733507.74810883519')
(912, '32.0', '2033.9', '32.0', 'Fri, 10 Apr 2009 17:57:46', '733507.74845601118')
(913, '32.0', '2039.9', '32.0', 'Fri, 10 Apr 2009 17:58:16', '733507.74880337238')
(914, '32.0', '2036.9', '32.0', 'Fri, 10 Apr 2009 17:58:46', '733507.74915059458')
(915, '32.0', '2041.4', '32.0', 'Fri, 10 Apr 2009 17:59:16', '733507.74949776987')
(916, '32.0', '2043.6', '32.0', 'Fri, 10 Apr 2009 17:59:46', '733507.74984494655')
(917, '32.0', '2041.6', '32.0', 'Fri, 10 Apr 2009 18:00:16', '733507.75019216863')
(918, '32.0', '2042.3', '32.0', 'Fri, 10 Apr 2009 18:00:46', '733507.75053934462')
(919, '32.0', '2045.8', '32.0', 'Fri, 10 Apr 2009 18:01:16', '733507.75088726135')
(920, '32.0', '2046.8', '32.0', 'Fri, 10 Apr 2009 18:01:46', '733507.75123448332')
(921, '32.0', '2046.1', '32.0', 'Fri, 10 Apr 2009 18:02:16', '733507.75158165931')
(922, '32.0', '2047.6', '32.0', 'Fri, 10 Apr 2009 18:02:46', '733507.75192906684')
(923, '32.0', '2048.3', '32.0', 'Fri, 10 Apr 2009 18:03:16', '733507.75227624271')
(924, '32.0', '2051.3', '32.0', 'Fri, 10 Apr 2009 18:03:46', '733507.75262341858')
(925, '32.0', '2055.1', '32.0', 'Fri, 10 Apr 2009 18:04:16', '733507.75297064090')
(926, '32.0', '2054.3', '32.0', 'Fri, 10 Apr 2009 18:04:46', '733507.75331781688')
(927, '32.0', '2057.3', '32.0', 'Fri, 10 Apr 2009 18:05:16', '733507.75366499333')
(928, '32.0', '2057.3', '32.0', 'Fri, 10 Apr 2009 18:05:46', '733507.75401221507')
(929, '32.0', '2056.8', '32.0', 'Fri, 10 Apr 2009 18:06:16', '733507.75435957592')
(930, '32.0', '2056.6', '32.0', 'Fri, 10 Apr 2009 18:06:46', '733507.75470675202')
(931, '32.0', '2062.6', '32.0', 'Fri, 10 Apr 2009 18:07:16', '733507.75505397411')
(932, '32.0', '2058.8', '32.0', 'Fri, 10 Apr 2009 18:07:46', '733507.75540115009')
(933, '32.0', '2065.8', '32.0', 'Fri, 10 Apr 2009 18:08:16', '733507.75574832596')
(934, '32.0', '2065.6', '32.0', 'Fri, 10 Apr 2009 18:08:46', '733507.75609554828')
(935, '32.0', '2063.6', '32.0', 'Fri, 10 Apr 2009 18:09:16', '733507.75644290936')
(936, '32.0', '2065.8', '32.0', 'Fri, 10 Apr 2009 18:09:46', '733507.75679008546')
(937, '32.0', '2069.6', '32.0', 'Fri, 10 Apr 2009 18:10:16', '733507.75713730755')
(938, '32.0', '2067.3', '32.0', 'Fri, 10 Apr 2009 18:10:46', '733507.75748448353')
(939, '32.0', '2067.3', '32.0', 'Fri, 10 Apr 2009 18:11:16', '733507.75783170573')
(940, '32.0', '2068.3', '32.0', 'Fri, 10 Apr 2009 18:11:46', '733507.75817888160')
(941, '32.0', '2071.3', '32.0', 'Fri, 10 Apr 2009 18:12:16', '733507.75852624269')
(942, '32.0', '2072.8', '32.0', 'Fri, 10 Apr 2009 18:12:46', '733507.75887346489')
(943, '32.0', '2076.6', '32.0', 'Fri, 10 Apr 2009 18:13:16', '733507.75922064076')
(944, '32.0', '2076.6', '32.0', 'Fri, 10 Apr 2009 18:13:46', '733507.75956786308')
(945, '32.0', '2079.6', '32.0', 'Fri, 10 Apr 2009 18:14:16', '733507.75991503894')
(946, '32.0', '2076.8', '32.0', 'Fri, 10 Apr 2009 18:14:46', '733507.76026221493')
(947, '32.0', '2077.3', '32.0', 'Fri, 10 Apr 2009 18:15:16', '733507.76060943725')
(948, '32.0', '2082.8', '32.0', 'Fri, 10 Apr 2009 18:15:46', '733507.76095679833')
(949, '32.0', '2084.4', '32.0', 'Fri, 10 Apr 2009 18:16:16', '733507.76130397420')
(950, '32.0', '2080.6', '32.0', 'Fri, 10 Apr 2009 18:16:46', '733507.76165119640')
(951, '32.0', '2085.1', '32.0', 'Fri, 10 Apr 2009 18:17:16', '733507.76199837215')
(952, '32.0', '2084.4', '32.0', 'Fri, 10 Apr 2009 18:17:46', '733507.76234554825')
(953, '32.0', '2088.9', '32.0', 'Fri, 10 Apr 2009 18:18:16', '733507.76269277046')
(954, '32.0', '2089.9', '32.0', 'Fri, 10 Apr 2009 18:18:46', '733507.76304013166')
(955, '32.0', '2089.1', '32.0', 'Fri, 10 Apr 2009 18:19:16', '733507.76338730752')
(956, '32.0', '2091.4', '32.0', 'Fri, 10 Apr 2009 18:19:46', '733507.76373452973')
(957, '32.0', '2091.7', '32.0', 'Fri, 10 Apr 2009 18:20:16', '733507.76408170571')
(958, '32.0', '2089.9', '32.0', 'Fri, 10 Apr 2009 18:20:46', '733507.76442892803')
(959, '32.0', '2092.9', '32.0', 'Fri, 10 Apr 2009 18:21:16', '733507.76477610390')
(960, '32.0', '2094.7', '32.0', 'Fri, 10 Apr 2009 18:21:46', '733507.76512346498')
(961, '32.0', '2097.7', '32.0', 'Fri, 10 Apr 2009 18:22:16', '733507.76547068718')
(962, '32.0', '2096.2', '32.0', 'Fri, 10 Apr 2009 18:22:46', '733507.76581786305')
(963, '32.0', '2095.4', '32.0', 'Fri, 10 Apr 2009 18:23:16', '733507.76616508525')
(964, '32.0', '2096.2', '32.0', 'Fri, 10 Apr 2009 18:23:46', '733507.76651226124')
(965, '32.0', '2100.7', '32.0', 'Fri, 10 Apr 2009 18:24:16', '733507.76685943722')
(966, '32.0', '2101.7', '32.0', 'Fri, 10 Apr 2009 18:24:46', '733507.76720684464')
(967, '32.0', '2099.4', '32.0', 'Fri, 10 Apr 2009 18:25:16', '733507.76755402051')
(968, '32.0', '2101.7', '32.0', 'Fri, 10 Apr 2009 18:25:46', '733507.76790119603')
(969, '32.0', '2105.5', '32.0', 'Fri, 10 Apr 2009 18:26:16', '733507.76824841858')
(970, '32.0', '2105.5', '32.0', 'Fri, 10 Apr 2009 18:26:46', '733507.76859559456')
(971, '32.0', '2105.5', '32.0', 'Fri, 10 Apr 2009 18:27:16', '733507.76894277032')
(972, '32.0', '2105.7', '32.0', 'Fri, 10 Apr 2009 18:27:46', '733507.76928999322')
(973, '32.0', '2105.7', '32.0', 'Fri, 10 Apr 2009 18:28:16', '733507.76963735383')
(974, '32.0', '2108.8', '32.0', 'Fri, 10 Apr 2009 18:28:46', '733507.76998452924')
(975, '32.0', '2106.8', '32.0', 'Fri, 10 Apr 2009 18:29:16', '733507.77033175202')
(976, '32.0', '2105.7', '32.0', 'Fri, 10 Apr 2009 18:29:46', '733507.77067892812')
(977, '32.0', '2108.3', '32.0', 'Fri, 10 Apr 2009 18:30:16', '733507.77102610376')
(978, '32.0', '2108.3', '32.0', 'Fri, 10 Apr 2009 18:30:46', '733507.77137332619')
(979, '32.0', '2112.8', '32.0', 'Fri, 10 Apr 2009 18:31:16', '733507.77172068693')
(980, '32.0', '2109.8', '32.0', 'Fri, 10 Apr 2009 18:31:46', '733507.77206790890')
(981, '32.0', '2115.1', '32.0', 'Fri, 10 Apr 2009 18:32:16', '733507.77241508535')
(982, '32.0', '2110.6', '32.0', 'Fri, 10 Apr 2009 18:32:46', '733507.77276226121')
(983, '32.0', '2116.1', '32.0', 'Fri, 10 Apr 2009 18:33:16', '733507.77310948353')
(984, '32.0', '2116.8', '32.0', 'Fri, 10 Apr 2009 18:33:46', '733507.77345665952')
(985, '32.0', '2116.8', '32.0', 'Fri, 10 Apr 2009 18:34:16', '733507.77380402049')
(986, '32.0', '2116.1', '32.0', 'Fri, 10 Apr 2009 18:34:46', '733507.77415124292')
(987, '32.0', '2117.6', '32.0', 'Fri, 10 Apr 2009 18:35:16', '733507.77449841879')
(988, '32.0', '2120.6', '32.0', 'Fri, 10 Apr 2009 18:35:46', '733507.77484559477')
(989, '32.0', '2121.7', '32.0', 'Fri, 10 Apr 2009 18:36:16', '733507.77519281686')
(990, '32.0', '2123.2', '32.0', 'Fri, 10 Apr 2009 18:36:46', '733507.77554017818')
(991, '32.0', '2123.9', '32.0', 'Fri, 10 Apr 2009 18:37:16', '733507.77588740026')
(992, '32.0', '2123.9', '32.0', 'Fri, 10 Apr 2009 18:37:46', '733507.77623457613')
(993, '32.0', '2123.9', '32.0', 'Fri, 10 Apr 2009 18:38:16', '733507.77658175211')
(994, '32.0', '2125.5', '32.0', 'Fri, 10 Apr 2009 18:38:46', '733507.77692897432')
(995, '32.0', '2124.7', '32.0', 'Fri, 10 Apr 2009 18:39:16', '733507.77727615018')
(996, '32.0', '2127.7', '32.0', 'Fri, 10 Apr 2009 18:39:46', '733507.77762351150')
(997, '32.0', '2124.7', '32.0', 'Fri, 10 Apr 2009 18:40:16', '733507.77797091880')
(998, '32.0', '2129.5', '32.0', 'Fri, 10 Apr 2009 18:40:46', '733507.77831809514')
(999, '32.0', '2128.7', '32.0', 'Fri, 10 Apr 2009 18:41:16', '733507.77866527054')
(1000, '32.0', '2128.0', '32.0', 'Fri, 10 Apr 2009 18:41:46', '733507.77901249286')
(1001, '32.0', '2127.2', '32.0', 'Fri, 10 Apr 2009 18:42:16', '733507.77935966884')
(1002, '32.0', '2128.7', '32.0', 'Fri, 10 Apr 2009 18:42:46', '733507.77970689104')
(1003, '32.0', '2132.5', '32.0', 'Fri, 10 Apr 2009 18:43:16', '733507.78005406703')
(1004, '32.0', '2134.8', '32.0', 'Fri, 10 Apr 2009 18:43:46', '733507.78040142835')
(1005, '32.0', '2130.5', '32.0', 'Fri, 10 Apr 2009 18:44:16', '733507.78074865043')
(1006, '32.0', '2134.1', '32.0', 'Fri, 10 Apr 2009 18:44:46', '733507.78109582642')
(1007, '32.0', '2135.9', '32.0', 'Fri, 10 Apr 2009 18:45:16', '733507.78144300240')
(1008, '32.0', '2135.6', '32.0', 'Fri, 10 Apr 2009 18:45:46', '733507.78179022472')
(1009, '32.0', '2134.1', '32.0', 'Fri, 10 Apr 2009 18:46:16', '733507.78213740059')
(1010, '32.0', '2139.7', '32.0', 'Fri, 10 Apr 2009 18:46:46', '733507.78248476179')
(1011, '32.0', '2138.9', '32.0', 'Fri, 10 Apr 2009 18:47:16', '733507.78283198387')
(1012, '32.0', '2136.6', '32.0', 'Fri, 10 Apr 2009 18:47:46', '733507.78317915997')
(1013, '32.0', '2137.4', '32.0', 'Fri, 10 Apr 2009 18:48:16', '733507.78352652141')
(1014, '32.0', '2138.1', '32.0', 'Fri, 10 Apr 2009 18:48:46', '733507.78387374349')
(1015, '32.0', '2140.4', '32.0', 'Fri, 10 Apr 2009 18:49:16', '733507.78422091913')
(1016, '32.0', '2143.5', '32.0', 'Fri, 10 Apr 2009 18:49:46', '733507.78456814133')
(1017, '32.0', '2145.0', '32.0', 'Fri, 10 Apr 2009 18:50:16', '733507.78491531720')
(1018, '32.0', '2145.0', '32.0', 'Fri, 10 Apr 2009 18:50:46', '733507.78526249272')
(1019, '32.0', '2146.8', '32.0', 'Fri, 10 Apr 2009 18:51:16', '733507.78560971504')
(1020, '32.0', '2147.5', '32.0', 'Fri, 10 Apr 2009 18:51:46', '733507.78595707635')
(1021, '32.0', '2144.5', '32.0', 'Fri, 10 Apr 2009 18:52:16', '733507.78630499262')
(1022, '32.0', '2149.1', '32.0', 'Fri, 10 Apr 2009 18:52:46', '733507.78665221494')
(1023, '32.0', '2149.1', '32.0', 'Fri, 10 Apr 2009 18:53:16', '733507.78699939081')
(1024, '32.0', '2146.0', '32.0', 'Fri, 10 Apr 2009 18:53:46', '733507.78734661313')
(1025, '32.0', '2151.4', '32.0', 'Fri, 10 Apr 2009 18:54:16', '733507.78769378900')
(1026, '32.0', '2134.6', '32.0', 'Fri, 10 Apr 2009 18:54:46', '733507.78804096498')
(1027, '32.0', '2116.6', '32.0', 'Fri, 10 Apr 2009 18:55:16', '733507.78838837228')
(1028, '32.0', '2105.0', '32.0', 'Fri, 10 Apr 2009 18:55:46', '733507.78873554827')
(1029, '32.0', '2096.1', '32.0', 'Fri, 10 Apr 2009 18:56:16', '733507.78908272402')
(1030, '32.0', '2088.6', '32.0', 'Fri, 10 Apr 2009 18:56:46', '733507.78942994645')
(1031, '32.0', '2081.0', '32.0', 'Fri, 10 Apr 2009 18:57:16', '733507.78977712244')
(1032, '32.0', '2074.3', '32.0', 'Fri, 10 Apr 2009 18:57:46', '733507.79012429831')
(1033, '32.0', '2067.7', '32.0', 'Fri, 10 Apr 2009 18:58:16', '733507.79047152039')
(1034, '32.0', '2061.5', '32.0', 'Fri, 10 Apr 2009 18:58:46', '733507.79081888159')
(1035, '32.0', '2055.5', '32.0', 'Fri, 10 Apr 2009 18:59:16', '733507.79116605758')
(1036, '32.0', '2050.5', '32.0', 'Fri, 10 Apr 2009 18:59:46', '733507.79151327978')
(1037, '32.0', '2045.3', '32.0', 'Fri, 10 Apr 2009 19:00:16', '733507.79186045565')
(1038, '32.0', '2040.0', '32.0', 'Fri, 10 Apr 2009 19:00:46', '733507.79220763163')
(1039, '32.0', '2034.8', '32.0', 'Fri, 10 Apr 2009 19:01:16', '733507.79255485372')
(1040, '32.0', '2029.6', '32.0', 'Fri, 10 Apr 2009 19:01:46', '733507.79290221503')
(1041, '32.0', '2024.4', '32.0', 'Fri, 10 Apr 2009 19:02:16', '733507.79324939079')
(1042, '32.0', '2019.9', '32.0', 'Fri, 10 Apr 2009 19:02:46', '733507.79359661310')
(1043, '32.0', '2014.9', '32.0', 'Fri, 10 Apr 2009 19:03:16', '733507.79394378839')
(1044, '32.0', '2010.5', '32.0', 'Fri, 10 Apr 2009 19:03:46', '733507.79429101117')
(1045, '32.0', '2006.0', '32.0', 'Fri, 10 Apr 2009 19:04:16', '733507.79463818646')
(1046, '32.0', '2002.3', '32.0', 'Fri, 10 Apr 2009 19:04:46', '733507.79498554824')
(1047, '32.0', '1997.1', '32.0', 'Fri, 10 Apr 2009 19:05:16', '733507.79533277056')
(1048, '32.0', '1993.4', '32.0', 'Fri, 10 Apr 2009 19:05:46', '733507.79567994655')
(1049, '32.0', '1988.2', '32.0', 'Fri, 10 Apr 2009 19:06:16', '733507.79602712241')
(1050, '32.0', '1984.5', '32.0', 'Fri, 10 Apr 2009 19:06:46', '733507.79637434462')
(1051, '32.0', '1980.3', '32.0', 'Fri, 10 Apr 2009 19:07:16', '733507.79672152037')
(1052, '32.0', '1975.9', '32.0', 'Fri, 10 Apr 2009 19:07:46', '733507.79706892790')
(1053, '32.0', '1972.2', '32.0', 'Fri, 10 Apr 2009 19:08:16', '733507.79741610331')
(1054, '32.0', '1968.5', '32.0', 'Fri, 10 Apr 2009 19:08:46', '733507.79776327976')
(1055, '32.0', '1964.8', '32.0', 'Fri, 10 Apr 2009 19:09:16', '733507.79811050196')
(1056, '32.0', '1960.4', '32.0', 'Fri, 10 Apr 2009 19:09:46', '733507.79845767806')
(1057, '32.0', '1956.0', '32.0', 'Fri, 10 Apr 2009 19:10:16', '733507.79880485381')
(1058, '32.0', '1952.3', '32.0', 'Fri, 10 Apr 2009 19:10:46', '733507.79915226146')
(1059, '32.0', '1948.6', '32.0', 'Fri, 10 Apr 2009 19:11:16', '733507.79949943721')
(1060, '32.0', '1944.7', '32.0', 'Fri, 10 Apr 2009 19:11:46', '733507.79984661296')
(1061, '32.0', '1941.3', '32.0', 'Fri, 10 Apr 2009 19:12:16', '733507.80019383517')
(1062, '32.0', '1937.6', '32.0', 'Fri, 10 Apr 2009 19:12:46', '733507.80054101138')
(1063, '32.0', '1949.4', '32.0', 'Fri, 10 Apr 2009 19:13:16', '733507.80088818714')
(1064, '32.0', '1965.3', '32.0', 'Fri, 10 Apr 2009 19:13:46', '733507.80123540980')
(1065, '32.0', '1973.7', '32.0', 'Fri, 10 Apr 2009 19:14:16', '733507.80158277065')
(1066, '32.0', '1982.3', '32.0', 'Fri, 10 Apr 2009 19:14:46', '733507.80192994641')
(1067, '32.0', '1990.7', '32.0', 'Fri, 10 Apr 2009 19:15:16', '733507.80227716872')
(1068, '32.0', '1993.6', '32.0', 'Fri, 10 Apr 2009 19:15:46', '733507.80262434459')
(1069, '32.0', '1999.6', '32.0', 'Fri, 10 Apr 2009 19:16:16', '733507.80297152034')
(1070, '32.0', '2004.8', '32.0', 'Fri, 10 Apr 2009 19:16:46', '733507.80331874290')
(1071, '32.0', '2005.5', '32.0', 'Fri, 10 Apr 2009 19:17:16', '733507.80366610398')
(1072, '32.0', '2010.7', '32.0', 'Fri, 10 Apr 2009 19:17:46', '733507.80401332630')
(1073, '32.0', '2015.2', '32.0', 'Fri, 10 Apr 2009 19:18:16', '733507.80436050217')
(1074, '32.0', '2014.4', '32.0', 'Fri, 10 Apr 2009 19:18:46', '733507.80470767803')
(1075, '32.0', '2017.4', '32.0', 'Fri, 10 Apr 2009 19:19:16', '733507.80505490012')
(1076, '32.0', '2024.1', '32.0', 'Fri, 10 Apr 2009 19:19:46', '733507.80540207610')
(1077, '32.0', '2021.6', '32.0', 'Fri, 10 Apr 2009 19:20:16', '733507.80574943719')
(1078, '32.0', '2026.3', '32.0', 'Fri, 10 Apr 2009 19:20:46', '733507.80609665951')
(1079, '32.0', '2031.3', '32.0', 'Fri, 10 Apr 2009 19:21:16', '733507.80644383538')
(1080, '32.0', '2030.6', '32.0', 'Fri, 10 Apr 2009 19:21:46', '733507.80679105769')
(1081, '32.0', '2033.6', '32.0', 'Fri, 10 Apr 2009 19:22:16', '733507.80713823356')
(1082, '32.0', '2034.3', '32.0', 'Fri, 10 Apr 2009 19:22:46', '733507.80748540955')
(1083, '32.0', '2040.3', '32.0', 'Fri, 10 Apr 2009 19:23:16', '733507.80783263175')
(1084, '32.0', '2038.0', '32.0', 'Fri, 10 Apr 2009 19:23:46', '733507.80817999283')
(1085, '32.0', '2041.0', '32.0', 'Fri, 10 Apr 2009 19:24:16', '733507.80852716800')
(1086, '32.0', '2041.8', '32.0', 'Fri, 10 Apr 2009 19:24:46', '733507.80887457612')
(1087, '32.0', '2048.5', '32.0', 'Fri, 10 Apr 2009 19:25:16', '733507.80922156677')
(1088, '32.0', '2046.3', '32.0', 'Fri, 10 Apr 2009 19:25:46', '733507.80956892797')
(1089, '32.0', '2051.7', '32.0', 'Fri, 10 Apr 2009 19:26:16', '733507.80991614959')
(1090, '32.0', '2051.5', '32.0', 'Fri, 10 Apr 2009 19:26:46', '733507.81026332604')
(1091, '32.0', '2051.5', '32.0', 'Fri, 10 Apr 2009 19:27:16', '733507.81061050191')
(1092, '32.0', '2058.2', '32.0', 'Fri, 10 Apr 2009 19:27:46', '733507.81095772400')
(1093, '32.0', '2056.7', '32.0', 'Fri, 10 Apr 2009 19:28:16', '733507.81130490033')
(1094, '32.0', '2056.7', '32.0', 'Fri, 10 Apr 2009 19:28:46', '733507.81165226130')
(1095, '32.0', '2059.7', '32.0', 'Fri, 10 Apr 2009 19:29:16', '733507.81199948350')
(1096, '32.0', '2062.7', '32.0', 'Fri, 10 Apr 2009 19:29:46', '733507.81234665948')
(1097, '32.0', '2060.5', '32.0', 'Fri, 10 Apr 2009 19:30:16', '733507.81269383535')
(1098, '32.0', '2064.5', '32.0', 'Fri, 10 Apr 2009 19:30:46', '733507.81304105755')
(1099, '32.0', '2063.7', '32.0', 'Fri, 10 Apr 2009 19:31:16', '733507.81338823342')
(1100, '32.0', '2066.0', '32.0', 'Fri, 10 Apr 2009 19:31:46', '733507.81373545574')
(1101, '32.0', '2071.2', '32.0', 'Fri, 10 Apr 2009 19:32:16', '733507.81408281671')
(1102, '32.0', '2072.0', '32.0', 'Fri, 10 Apr 2009 19:32:46', '733507.81442999281')
(1103, '32.0', '2072.8', '32.0', 'Fri, 10 Apr 2009 19:33:16', '733507.81477721466')
(1104, '32.0', '2071.0', '32.0', 'Fri, 10 Apr 2009 19:33:46', '733507.81512439100')
(1105, '32.0', '2072.5', '32.0', 'Fri, 10 Apr 2009 19:34:16', '733507.81547161366')
(1106, '32.0', '2073.3', '32.0', 'Fri, 10 Apr 2009 19:34:46', '733507.81581878895')
(1107, '32.0', '2079.3', '32.0', 'Fri, 10 Apr 2009 19:35:16', '733507.81616615015')
(1108, '32.0', '2076.3', '32.0', 'Fri, 10 Apr 2009 19:35:46', '733507.81651337235')
(1109, '32.0', '2080.0', '32.0', 'Fri, 10 Apr 2009 19:36:16', '733507.81686073344')
(1110, '32.0', '2082.5', '32.0', 'Fri, 10 Apr 2009 19:36:46', '733507.81720790884')
(1111, '32.0', '2080.0', '32.0', 'Fri, 10 Apr 2009 19:37:16', '733507.81755513162')
(1112, '32.0', '2086.8', '32.0', 'Fri, 10 Apr 2009 19:37:46', '733507.81790230761')
(1113, '32.0', '2083.8', '32.0', 'Fri, 10 Apr 2009 19:38:16', '733507.81824966881')
(1114, '32.0', '2087.6', '32.0', 'Fri, 10 Apr 2009 19:38:46', '733507.81859689101')
(1115, '32.0', '2089.8', '32.0', 'Fri, 10 Apr 2009 19:39:16', '733507.81894406676')
(1116, '32.0', '2091.3', '32.0', 'Fri, 10 Apr 2009 19:39:46', '733507.81929124275')
(1117, '32.0', '2092.9', '32.0', 'Fri, 10 Apr 2009 19:40:16', '733507.81963846495')
(1118, '32.0', '2089.8', '32.0', 'Fri, 10 Apr 2009 19:40:46', '733507.81998582557')
(1119, '32.0', '2095.9', '32.0', 'Fri, 10 Apr 2009 19:41:16', '733507.82033300190')
(1120, '32.0', '2093.6', '32.0', 'Fri, 10 Apr 2009 19:41:46', '733507.82068022480')
(1121, '32.0', '2098.9', '32.0', 'Fri, 10 Apr 2009 19:42:16', '733507.82102740009')
(1122, '32.0', '2097.4', '32.0', 'Fri, 10 Apr 2009 19:42:46', '733507.82137457607')
(1123, '32.0', '2099.7', '32.0', 'Fri, 10 Apr 2009 19:43:16', '733507.82172179827')
(1124, '32.0', '2102.2', '32.0', 'Fri, 10 Apr 2009 19:43:46', '733507.82206915948')
(1125, '32.0', '2102.7', '32.0', 'Fri, 10 Apr 2009 19:44:16', '733507.82241638156')
(1126, '32.0', '2104.2', '32.0', 'Fri, 10 Apr 2009 19:44:46', '733507.82276355755')
(1127, '32.0', '2103.4', '32.0', 'Fri, 10 Apr 2009 19:45:16', '733507.82311073353')
(1128, '32.0', '2102.9', '32.0', 'Fri, 10 Apr 2009 19:45:46', '733507.82345795573')
(1129, '32.0', '2102.2', '32.0', 'Fri, 10 Apr 2009 19:46:16', '733507.82380531682')
(1130, '32.0', '2105.2', '32.0', 'Fri, 10 Apr 2009 19:46:46', '733507.82415249280')
(1131, '32.0', '2106.7', '32.0', 'Fri, 10 Apr 2009 19:47:16', '733507.82449990022')
(1132, '32.0', '2109.0', '32.0', 'Fri, 10 Apr 2009 19:47:46', '733507.82484707620')
(1133, '32.0', '2111.3', '32.0', 'Fri, 10 Apr 2009 19:48:16', '733507.82519429829')
(1134, '32.0', '2113.5', '32.0', 'Fri, 10 Apr 2009 19:48:46', '733507.82554147427')
(1135, '32.0', '2113.8', '32.0', 'Fri, 10 Apr 2009 19:49:16', '733507.82588865038')
(1136, '32.0', '2113.5', '32.0', 'Fri, 10 Apr 2009 19:49:46', '733507.82623587246')
(1137, '32.0', '2116.6', '32.0', 'Fri, 10 Apr 2009 19:50:16', '733507.82658323355')
(1138, '32.0', '2116.6', '32.0', 'Fri, 10 Apr 2009 19:50:46', '733507.82693040953')
(1139, '32.0', '2116.6', '32.0', 'Fri, 10 Apr 2009 19:51:16', '733507.82727763173')
(1140, '32.0', '2114.3', '32.0', 'Fri, 10 Apr 2009 19:51:46', '733507.82762480760')
(1141, '32.0', '2117.3', '32.0', 'Fri, 10 Apr 2009 19:52:16', '733507.82797198358')
(1142, '32.0', '2121.4', '32.0', 'Fri, 10 Apr 2009 19:52:46', '733507.82831920590')
(1143, '32.0', '2121.1', '32.0', 'Fri, 10 Apr 2009 19:53:16', '733507.82866656687')
(1144, '32.0', '2123.7', '32.0', 'Fri, 10 Apr 2009 19:53:46', '733507.82901374309')
(1145, '32.0', '2121.4', '32.0', 'Fri, 10 Apr 2009 19:54:16', '733507.82936096517')
(1146, '32.0', '2120.6', '32.0', 'Fri, 10 Apr 2009 19:54:46', '733507.82970814104')
(1147, '32.0', '2126.7', '32.0', 'Fri, 10 Apr 2009 19:55:16', '733507.83005531691')
(1148, '32.0', '2122.4', '32.0', 'Fri, 10 Apr 2009 19:55:46', '733507.83040253923')
(1149, '32.0', '2126.7', '32.0', 'Fri, 10 Apr 2009 19:56:16', '733507.83074990031')
